,tweets_Date,tweets_Likes,tweets_Replies,tweets_Retweets,tweets_Text,has_image,has_Link,tweets_ResponseCategory
6945,"Oct 18, 2019",3600.0,441.0,800.0,republican john kasich says believes trump deserves impeached hes learned withholding military aid ukraine,0,0,2
6946,"Oct 18, 2019",302.0,16.0,92.0,supreme court agrees take major immigration case rights asylum seekers challenge expedited removal orders,0,0,0
6947,"Oct 18, 2019",180.0,35.0,125.0,tropical storm nestor forecast bring dangerous storm surge winds slams florida panhandle saturday,0,0,0
6948,"Oct 18, 2019",368.0,70.0,127.0,real estate developer robert flaxman sentenced one month prison paying 75000 inflate daughters act scores part massive college admissions scandal,0,0,1
6949,"Oct 17, 2019",262.0,456.0,275.0,white house acting chief staff mick mulvaney announces 2020 g7 summit held trumps doral florida resort,1,0,2
6950,"Oct 17, 2019",169.0,29.0,86.0,leaders 27 eu countries formally endorsed new brexit agreement british parliament still vote deal go forward,1,0,0
6951,"Oct 17, 2019",222.0,42.0,85.0,final simulator tests 737 max expected begin next month sign work fix planes flight control software nearing completion,1,0,0
6952,"Oct 17, 2019",594.0,146.0,339.0,chicago teachers strike leaving 300000 kids limbo,1,0,1
6953,"Oct 16, 2019",589.0,159.0,457.0,boxer patrick day dies four days knocked bout charles conwell,0,0,2
6954,"Oct 16, 2019",1000.0,477.0,405.0,democratic leaders say syria talks broke trump meltdown called speaker pelosi thirdrate politician,1,0,2
6955,"Oct 16, 2019",513.0,87.0,214.0,mother paid 15000 cheat sons act tried claim minority status sentenced 3 weeks prison part college admissions scam,0,0,1
6956,"Oct 16, 2019",150.0,19.0,90.0,game 4 american league championship series houston astros new york yankees postponed due inclement weather,1,0,0
6957,"Oct 16, 2019",263.0,17.0,82.0,united auto workers union reached tentative deal general motors end 31day strike nearly 50000 workers,1,0,0
6958,"Oct 16, 2019",447.0,98.0,419.0,potential bomb cyclone quickly taking shape getting ready wallop northeast,1,0,1
6959,"Oct 16, 2019",287.0,52.0,176.0,offduty nypd sergeant died suicide becoming 10th department year,1,0,0
6960,"Oct 16, 2019",1000.0,32.0,221.0,washington nationals going world series first time beating st louis cardinals resounding fourgame sweep,1,0,0
6961,"Oct 16, 2019",1900.0,409.0,436.0,bernie sanders expected pick trio soughtafter progressive endorsements reps alexandria ocasiocortez ilhan omar rashida tlaib,1,0,2
6962,"Oct 16, 2019",157.0,19.0,147.0,third person died outbreak legionnaires disease north carolina state health officials say,1,1,0
6963,"Oct 16, 2019",1900.0,409.0,436.0,bernie sanders expected pick trio soughtafter progressive endorsements reps alexandria ocasiocortez ilhan omar rashida tlaib,1,0,2
6964,"Oct 16, 2019",157.0,19.0,147.0,third person died outbreak legionnaires disease north carolina state health officials say,1,1,0
6965,"Oct 16, 2019",153.0,11.0,74.0,two people police custody disappearance kamille cupcake mckinney birmingham alabama charged unrelated cases citys police chief says,1,1,0
6966,"Oct 15, 2019",84.0,104.0,47.0,watch live dozen democrats vying partys nomination take debate stage night firsts,1,0,1
6967,"Oct 15, 2019",606.0,239.0,235.0,actress felicity huffman reports federal prison serve twoweek sentence role college admissions scam,1,0,2
6968,"Oct 15, 2019",390.0,44.0,186.0,governor puerto rico called urgent meeting six people killed mass shooting,1,0,0
6969,"Oct 15, 2019",281.0,89.0,132.0,fort worths interim police chief apologizes killing atatiana jefferson shot home officer wellness check,1,0,1
6970,"Oct 15, 2019",387.0,58.0,155.0,bulgarias soccer chief resigns fans subjected england players monkey chants nazi salutes key international game,1,0,0
6971,"Oct 15, 2019",342.0,211.0,105.0,hunter biden told abc news used poor judgment serving board ukrainian company nothing wrong,1,0,2
6972,"Oct 15, 2019",427.0,111.0,328.0,man california went police department said hed killed four people one bodies car three apartment 200 miles away police say police havent identified victims suspect,1,0,1
6973,"Oct 15, 2019",7400.0,334.0,2700.0,texas police officer shot killed woman home charged murder,1,0,2
6974,"Oct 14, 2019",3100.0,160.0,579.0,federal judge ruled virginia law requiring couples reveal race applying marriage license unconstitutional,1,0,2
6975,"Oct 14, 2019",289.0,244.0,118.0,president trump signals hes close imposing tariffs steel turkey placing sanctions officials struck syria,1,0,2
6976,"Oct 14, 2019",1300.0,324.0,922.0,police officer accused shooting killing atatiana jefferson window home resigned may face charges fort worth texas interim police chief says,1,0,2
6977,"Oct 14, 2019",169.0,71.0,106.0,georgia police officer found guilty murder charges 2015 shooting death unarmed naked veteran found guilty four lesser charges,1,0,1
6978,"Oct 13, 2019",3000.0,54.0,576.0,american tennis phenom coco gauff 15 wins first tennis title linz austria becoming youngest wta winner since 2004,0,0,0
6979,"Oct 13, 2019",229.0,24.0,112.0,rescuers resume search worker trapped rubble day collapse hotel construction new orleans,0,0,0
6980,"Oct 13, 2019",1500.0,33.0,252.0,kenyas brigid kosgei set new womens marathon world record chicago unofficial time 2 hours 14 minutes 4 seconds besting record set 2003 britains paula radcliffe,0,0,0
6981,"Oct 13, 2019",417.0,161.0,327.0,proturkish forces cut main road east west syrian kurdish territory effectively cutting city kobani us troops based,0,0,2
6982,"Oct 13, 2019",224.0,93.0,147.0,neighbor custody shot five people four fatally apartment building chicago police say,0,0,1
6983,"Oct 13, 2019",250.0,69.0,77.0,incumbent louisiana governor john bel edwards forced runoff republican businessman eddie rispone cnn projects,1,0,1
6984,"Oct 13, 2019",713.0,159.0,234.0,us ambassador eu testify denial quid pro quo ukraine call came trump washington post reports,1,0,2
6985,"Oct 13, 2019",734.0,986.0,356.0,house conducts impeachment inquiry president trump says hes considering suing speaker nancy pelosi rep adam schiff chairman intelligence committee,1,0,2
6986,"Oct 13, 2019",356.0,59.0,228.0,least two people confirmed dead wildfires southern california officials say multiple fires still burning area,1,0,0
6987,"Oct 12, 2019",1500.0,213.0,1500.0,least one person killed three missing new orleans partial collapse construction site hard rock hotel officials say,1,0,2
6988,"Oct 12, 2019",196.0,35.0,107.0,person custody shooting church pelham new hampshire left least one person wounded police chief says,1,0,0
6989,"Oct 12, 2019",239.0,88.0,213.0,shooting utica avenue brooklyn left least four people dead least three injured follow live updates,0,0,1
6990,"Oct 12, 2019",5000.0,139.0,1500.0,kenyas eliud kipchoge becomes first person ever run marathon two hours,0,0,1
6991,"Oct 12, 2019",996.0,119.0,234.0,man convicted texas killing six members exwifes family sentenced death,0,0,1
6992,"Oct 12, 2019",447.0,103.0,213.0,kevin mcaleenan resigns acting homeland security secretary,0,0,1
6993,"Oct 11, 2019",352.0,51.0,211.0,man held deadly shooting attack near german synagogue confesses says actions motivated antisemitic rightwing views,1,0,0
6994,"Oct 11, 2019",125.0,15.0,49.0,police manchester england say four people injured stabbing shopping mall five previously said,1,0,0
6995,"Oct 11, 2019",444.0,52.0,338.0,12000 homes northern los angeles mandatory evacuation orders saddleridge fire explodes 4000 acres follow live updates,1,0,0
6996,"Oct 11, 2019",388.0,64.0,286.0,40yearold man taken custody five people stabbed shopping mall manchester england police say,1,0,0
6997,"Oct 11, 2019",1300.0,71.0,389.0,ethiopian prime minister abiy ahmed wins 2019 nobel peace prize pursued audacious peace deal longtime foe eritrea,1,0,1
6998,"Oct 11, 2019",1000.0,168.0,454.0,senior adviser secretary state mike pompeo resigned two sources tell cnn,1,0,2
6999,"Oct 11, 2019",188.0,42.0,187.0,another person died legionnaires disease linked hot tub display north carolina fair,1,0,0
7000,"Oct 11, 2019",596.0,120.0,207.0,least four national security officials raised concerns trumps ukraine approach july call washington post reports,1,0,1
7001,"Oct 11, 2019",156.0,36.0,81.0,san jose california says pge power shutoffs cost city least half million dollars,1,0,0
7002,"Oct 11, 2019",632.0,176.0,264.0,rudy giuliani reportedly said flying city two associates headed arrested night,1,0,2
7003,"Oct 10, 2019",580.0,91.0,136.0,house democrats subpoena energy secretary rick perry key documents regarding trumps contacts ukraine,1,0,1
7004,"Oct 10, 2019",162.0,40.0,61.0,house appropriations committee chairwoman nita lowey announces seek reelection three decades congress,1,0,0
7005,"Oct 10, 2019",995.0,144.0,381.0,florida man convicted manslaughter dispute parking spot sentenced 20 years prison case drew notice authorities didnt initially arrest michael drejka citing states stand ground law,1,0,1
7006,"Oct 10, 2019",153.0,27.0,129.0,tip top poultry expands recall readytoeat products due possible listeria contamination meat processed january september sold kroger aldi food lion stores,1,0,0
7007,"Oct 10, 2019",1500.0,194.0,599.0,two associates rudy giuliani linked efforts ukraine investigate joe biden arrested violating campaign finance rules,1,0,2
7008,"Oct 9, 2019",349.0,221.0,329.0,turkey ramps attacks syria reportedly targets us ally fighting isis launching land operation addition earlier airstrikes,1,0,2
7009,"Oct 9, 2019",281.0,78.0,149.0,defense intelligence agency employee topsecret security clearance arrested charged leaking classified information two reporters one relationship according court documents,0,0,1
7010,"Oct 9, 2019",679.0,189.0,536.0,chaotic scenes unfolding northern syria civilians flee turkeys military operation move kurdish forces away border follow live updates,1,0,2
7011,"Oct 9, 2019",142.0,19.0,90.0,ongoing police activity german village wiedersdorf two people fatally shot nearby halle follow live updates,1,0,0
7012,"Oct 9, 2019",565.0,245.0,534.0,turkey launches military offensive northeast syria turkish president erdogan says operation starts days trump administration said pulling us troops back area,1,0,2
7013,"Oct 9, 2019",262.0,58.0,179.0,two people killed shooting near synagogue eastern germany police say,1,1,0
7014,"Oct 9, 2019",712.0,47.0,196.0,2019 nobel prize chemistry awarded john b goodenough stanley whittingham akira yoshino research improving battery technology,1,1,0
7015,"Oct 9, 2019",484.0,159.0,266.0,trump directed top officials administration talk rudy giuliani ukraine early may sources say going around official channels,1,0,2
7016,"Oct 8, 2019",2000.0,187.0,1000.0,two california utilities said may cut power 900000 customers days starting wednesday morning dry winds could cause fires outages could affect everything medical devices street lights authorities say,1,0,2
7017,"Oct 8, 2019",597.0,83.0,152.0,house democrats subpoenaed us ambassador european union trump administration blocked testifying congress today,1,0,1
7018,"Oct 8, 2019",489.0,289.0,216.0,white house says letter wont cooperate current impeachment probe daring vote formal inquiry,1,0,2
7019,"Oct 8, 2019",630.0,137.0,300.0,couple paid 125000 boost daughters act sat scores gets one month prison latest sentence college admissions scam,0,0,1
7020,"Oct 8, 2019",304.0,358.0,396.0,joshua brown key witness murder trial former dallas police officer shot killed drug deal gone wrong police say identify suspects case,1,0,2
7021,"Oct 8, 2019",205.0,62.0,96.0,nearly 1 million migrants apprehended deemed inadmissible along usmexico border fiscal year 2019 customs border protection says,1,0,0
7022,"Oct 7, 2019",827.0,55.0,190.0,house democrats subpoena pentagon office management budget documents related holdup foreign aid ukraine,0,0,0
7023,"Oct 7, 2019",1900.0,240.0,405.0,federal judge dismisses trumps lawsuit block subpoena eight years tax returns,1,0,2
7024,"Oct 7, 2019",979.0,61.0,253.0,nobel prize medicine jointly awarded william kaelin jr sir peter ratcliffe gregg semenza work human cells adapt availability oxygen,1,1,0
7025,"Oct 7, 2019",314.0,90.0,166.0,turkey send troops northern syria us pulls area white house says,1,1,1
7026,"Oct 6, 2019",1600.0,127.0,718.0,actor comedian rip taylor known overthetop personality love confetti died 84,1,0,1
7027,"Oct 6, 2019",592.0,126.0,152.0,former president jimmy carter get stitches fall home georgia,1,0,1
7028,"Oct 6, 2019",427.0,59.0,185.0,suspect charged murder deaths four homeless nyc men attacked slept,1,0,0
7029,"Oct 6, 2019",203.0,39.0,87.0,talks united auto workers union general motors taken turn worse unions chief negotiator says,1,0,0
7030,"Oct 6, 2019",188.0,35.0,111.0,police believe possibly two suspects overnight shooting tequila kc bar kansas city kansas left least four people dead follow live updates,1,0,0
7031,"Oct 6, 2019",1200.0,273.0,312.0,lawyer first whistleblower came forward accusations concerning trumps ukraine interactions says hes representing second whistleblower regarding presidents actions,1,0,2
7032,"Oct 6, 2019",1400.0,86.0,873.0,ginger baker one rocks gifted drummers helped form supergroup cream eric clapton jack bruce dies 80,1,0,1
7033,"Oct 6, 2019",346.0,106.0,390.0,four people killed shooting kansas according tweet kansas city police department,1,0,1
7034,"Oct 6, 2019",896.0,282.0,1100.0,key witness amber guyger murder trial neighbor botham jean shot death dallas,1,0,2
7035,"Oct 5, 2019",279.0,58.0,104.0,thirtyseven people injured doubledecker bus overturned south england police say,1,0,0
7036,"Oct 5, 2019",555.0,183.0,440.0,four homeless men killed manhattan police say investigators believe hit metal object sleeping,1,0,2
7037,"Oct 4, 2019",131.0,16.0,79.0,investigation paris knife attack forwarded french terrorism prosecutors source prosecutors office says,1,0,0
7038,"Oct 4, 2019",752.0,132.0,160.0,house democrats seeking documents mike pence part impeachment investigation trump call ukraine president,1,0,1
7039,"Oct 4, 2019",956.0,149.0,457.0,two gang members accused luring 9yearold chicago alley kill revenge found guilty firstdegree murder,1,0,1
7040,"Oct 4, 2019",924.0,80.0,416.0,diahann carroll pioneering actress best known roles series dynasty julia died 84,1,0,1
7041,"Oct 4, 2019",605.0,155.0,222.0,us economy added 136000 jobs september line expected unemployment rate fell 35 lowest since 1969,1,1,1
7042,"Oct 3, 2019",598.0,81.0,331.0,irs whistleblower report involves treasury political appointee trying interfere presidential tax audit washington post reports,1,0,1
7043,"Oct 3, 2019",137.0,15.0,94.0,least three people hurt shooting vancouver washington apartment building seniors,1,0,0
7044,"Oct 3, 2019",550.0,184.0,355.0,president trump raised joe bidens political prospects chinese president june call housed highly secure server,1,0,2
7045,"Oct 3, 2019",429.0,100.0,247.0,president trump ordered removal us ambassador ukraine wall street journal reports,1,0,1
7046,"Oct 3, 2019",149.0,18.0,119.0,police vancouver washington responding shooting apartment building department says,1,0,0
7047,"Oct 3, 2019",101.0,29.0,72.0,sports illustrated cutting 40 members staff part restructuring plan,1,0,0
7048,"Oct 3, 2019",612.0,125.0,227.0,trumps exenvoy told lawmakers warned giuliani ukraine claims bidens werent credible washington post reports,1,0,1
7049,"Oct 3, 2019",213.0,57.0,115.0,vatican investigating diocese buffalo whose bishop accused mishandling sexual abuse allegations,1,0,0
7050,"Oct 3, 2019",324.0,101.0,269.0,1000 cases vapingrelated lung injuries across united states cdc says,1,0,1
7051,"Oct 3, 2019",179.0,49.0,127.0,authorities extend curfew iraqi cities death toll three days protests rises least 34 officials activists say,1,0,0
7052,"Oct 3, 2019",697.0,71.0,206.0,30000 chicago public school teachers plan strike october 17 demands arent met school district,1,0,1
7053,"Oct 3, 2019",217.0,69.0,222.0,least four people killed attack inside paris police headquarters attacker according authorities longtime administrative employee police follow live updates,1,0,1
7054,"Oct 3, 2019",181.0,29.0,127.0,least one officer dead attack inside police headquarters paris île de la cité island seine center city lockdown follow live updates,1,0,0
7055,"Oct 3, 2019",218.0,34.0,98.0,attacker knife injured least two officers inside paris police headquarters shot dead follow live updates,1,0,0
7056,"Oct 3, 2019",122.0,25.0,101.0,two police officers seriously injured knife attack inside police headquarters paris police source says immediate word motive,1,0,0
7057,"Oct 3, 2019",261.0,67.0,128.0,military training exercise camp shelby left least eight paratroopers injured several trees army official says,1,1,0
7058,"Oct 2, 2019",285.0,75.0,210.0,least seven dead wwiiera b17 bomber crashed connecticut airport,1,0,1
7059,"Oct 2, 2019",427.0,99.0,111.0,state departments inspector general provided congress packet dozens pages documents,1,0,1
7060,"Oct 2, 2019",1000.0,510.0,1100.0,former dallas officer amber guyger sentenced 10 years prison found guilty murder shooting death black neighbor apartment,1,0,2
7061,"Oct 2, 2019",156.0,20.0,65.0,bill bidwill longtime arizona cardinals owner dies 88,0,0,0
7062,"Oct 2, 2019",1900.0,230.0,610.0,justice department tells white house preserve presidential records including notes trumpforeign leader calls,1,0,2
7063,"Oct 2, 2019",285.0,75.0,210.0,least seven dead wwiiera b17 bomber crashed connecticut airport,1,0,1
7064,"Oct 2, 2019",427.0,99.0,111.0,state departments inspector general provided congress packet dozens pages documents,1,0,1
7065,"Oct 2, 2019",1000.0,510.0,1100.0,former dallas officer amber guyger sentenced 10 years prison found guilty murder shooting death black neighbor apartment,1,0,2
7066,"Oct 2, 2019",156.0,20.0,65.0,bill bidwill longtime arizona cardinals owner dies 88,0,0,0
7067,"Oct 2, 2019",1900.0,230.0,610.0,justice department tells white house preserve presidential records including notes trumpforeign leader calls,1,0,2
7068,"Oct 2, 2019",768.0,80.0,257.0,state departments inspector general arrived capitol hill requesting urgent briefing senior congressional staff,1,0,1
7069,"Oct 2, 2019",245.0,81.0,104.0,actress stacey dash entered written plea guilty domestic battery charge pasco county florida court documents show,1,0,1
7070,"Oct 2, 2019",359.0,50.0,187.0,least six people injured wwiiera plane crashed burst flames connecticut airport follow live updates,1,0,0
7071,"Oct 2, 2019",251.0,35.0,93.0,least 25 malian soldiers killed 60 missing militants attacked two army camps central mali countrys government says,1,0,0
7072,"Oct 2, 2019",203.0,62.0,164.0,person 60s died eastern equine encephalitis connecticut health officials said 10th nationwide,1,0,0
7073,"Oct 2, 2019",491.0,221.0,187.0,federal judge blocked california law requiring presidential candidates including trump disclose tax returns appear primary ballot,1,0,2
7074,"Oct 2, 2019",206.0,24.0,62.0,former test administrator expected plead guilty testify others called college admissions scandal,1,0,0
7075,"Oct 1, 2019",801.0,710.0,679.0,president trump suggested shooting migrants legs slow southern border new york times reports,1,0,2
7076,"Oct 1, 2019",415.0,71.0,163.0,state department inspector general requests urgent hill briefing ukraine documents,1,0,1
7077,"Oct 1, 2019",265.0,67.0,124.0,protests peru president vizcarra dissolves congress prompting rebel lawmakers suspend appoint another leader,0,0,0
7078,"Oct 1, 2019",2900.0,257.0,1200.0,former dallas police officer amber guyger found guilty murder shooting death neighbor botham jean follow live updates,1,0,2
7079,"Oct 1, 2019",375.0,38.0,328.0,459foot bridge collapsed northeast taiwan sending oil tanker water killing least two people,1,0,0
7080,"Oct 1, 2019",174.0,33.0,110.0,suspect custody police say used bladed weapon attack left one person dead 10 others injured vocational school complex kuopio finland,1,0,0
7081,"Oct 1, 2019",286.0,144.0,194.0,hong kong police say 18yearold man injured near shoulder officer fired live round demonstrations say sent hospital conscious follow live updates,1,0,1
7082,"Oct 1, 2019",254.0,25.0,196.0,least one person killed several others injured police say violent incident school complex kuopio finland,1,1,0
7083,"Oct 1, 2019",179.0,30.0,93.0,man detained outside uks parliament covering appeared gasoline london police say,1,0,0
7084,"Oct 1, 2019",332.0,41.0,146.0,grammywinning international opera star jessye norman dies 74,1,0,0
7085,"Oct 1, 2019",1500.0,179.0,554.0,rare statement intelligence community watchdog debunks whistleblower conspiracy pushed trump republicans,1,0,2
7086,"Sep 30, 2019",305.0,100.0,292.0,health officials announce nebraskas first death due severe lung disease linked vaping bringing nationwide total confirmed deaths 14,1,0,1
7087,"Sep 30, 2019",559.0,141.0,245.0,secretary state pompeo july call trump ukraines president thats come scrutiny whistleblower complaint source says,0,0,1
7088,"Sep 30, 2019",609.0,251.0,357.0,trump pressed australia’s prime minister recent call help attorney general barrs review russia probes origins official says,0,0,2
7089,"Sep 30, 2019",156.0,63.0,110.0,police say fatal shooting nypd officer sunday result friendly fire struggle apprehend suspect,1,0,0
7090,"Sep 30, 2019",798.0,159.0,220.0,house intel committee subpoenaed rudy giuliani ukrainerelated documents,1,0,2
7091,"Sep 30, 2019",601.0,105.0,195.0,republican rep chris collins resign plans plead guilty insider trading case,1,0,1
7092,"Sep 30, 2019",292.0,28.0,80.0,last four inmates escaped ohio jail captured north carolina,1,0,0
7093,"Sep 29, 2019",189.0,61.0,78.0,kentucky coal miners began blocking tracks train late july company worked filed bankruptcy ended protest cumberland mayor charles raleigh says,0,0,0
7094,"Sep 28, 2019",1000.0,74.0,489.0,mexican music icon josé josé known prince song died countrys government says 71,0,0,1
7095,"Sep 28, 2019",797.0,165.0,301.0,police arrested seven teens fatal stabbing 16yearold khaseen morris onlookers recorded shared social media,0,0,2
7096,"Sep 28, 2019",1100.0,135.0,243.0,federal judge blocked trump administrations plan expand procedure speed deportations undocumented immigrants,0,0,1
7097,"Sep 28, 2019",790.0,355.0,426.0,white house restricted access trumps calls putin saudi crown prince according people familiar matter,1,0,2
7098,"Sep 27, 2019",341.0,89.0,107.0,washington gov jay inslee calls state impose emergency ban flavored vaping products,1,0,1
7099,"Sep 27, 2019",774.0,54.0,229.0,federal judge blocks trump administrations proposal detain undocumented families together indefinitely,1,0,0
7100,"Sep 27, 2019",885.0,120.0,220.0,secretary state mike pompeo subpoenaed three house committees failure produce documents ukraine,0,0,1
7101,"Sep 27, 2019",239.0,54.0,171.0,two new cdc reports highlight prevalence products containing thc mysterious growing outbreak lung injuries linked vaping,0,0,0
7102,"Sep 27, 2019",729.0,234.0,346.0,white house acknowledges officials directed ukraine call transcript filed separate classified system follow live updates,1,1,2
7103,"Sep 27, 2019",248.0,35.0,93.0,natural gas leak forced people evacuate homes lawrence massachusetts city hit gas explosions 2018,0,0,0
7104,"Sep 26, 2019",263.0,58.0,132.0,judo star olympic hopeful jack hatton dies 24,1,0,0
7105,"Sep 26, 2019",335.0,75.0,124.0,third parent sentenced college admissions scam gets 4 months prison,0,0,1
7106,"Sep 26, 2019",172.0,15.0,97.0,federal aviation administration didnt ensure boeing adequately planned pilot response 737 max system failures ntsb says,0,0,0
7107,"Sep 26, 2019",293.0,87.0,134.0,inspector general intelligence communitys report whistleblower complaint president trump ukraine released read,0,0,1
7108,"Sep 25, 2019",182.0,39.0,177.0,massachusetts department public health says fourth person died eastern equine encephalitis bringing nationwide total 10 deaths,1,0,0
7109,"Sep 25, 2019",527.0,319.0,561.0,person died vapingrelated illness georgia bringing total known number deaths tied vaping united states 10,1,0,2
7110,"Sep 25, 2019",148.0,18.0,74.0,officials rockland county new york say measles outbreak sickened 312 people,1,0,0
7111,"Sep 25, 2019",114.0,110.0,47.0,watch live president trump talks reporters impeachment inquiry ukraine call log whistleblower complaint thats delivered congress,1,1,1
7112,"Sep 25, 2019",508.0,65.0,167.0,whistleblower complaint hand delivered senate senate intelligence chairman richard burr says follow live updates,1,0,0
7113,"Sep 25, 2019",413.0,86.0,118.0,whistleblowers complaint delivered afternoon senate according republican sen john cornyn follow live updates,1,0,1
7114,"Sep 25, 2019",173.0,67.0,68.0,watch live president trump meets ukraine president zelensky transcript call released,1,1,0
7115,"Sep 25, 2019",162.0,50.0,70.0,british pm boris johnson challenges opponents either take government let get delivering brexit october 31 follow live updates,1,0,0
7116,"Sep 25, 2019",170.0,140.0,62.0,president trump says july call ukrainian president nothing call pressure follow live updates,1,0,1
7117,"Sep 25, 2019",773.0,406.0,451.0,white house transcript shows trump repeatedly pushed ukraine investigate joe biden son july 25 phone call,1,0,2
7118,"Sep 25, 2019",532.0,147.0,336.0,landmark un report warns sea levels rise faster projected 2100,1,1,1
7119,"Sep 25, 2019",445.0,214.0,164.0,white house preparing release whistleblower complaint congress early wednesday two sources say,1,0,2
7120,"Sep 24, 2019",453.0,37.0,215.0,robert hunter man behind many grateful deads iconic lyrics died 78,0,0,0
7121,"Sep 24, 2019",630.0,360.0,239.0,president trump tweeted minutes pelosis impeachment inquiry announcement calling witch hunt garbage,1,0,2
7122,"Sep 24, 2019",194.0,99.0,91.0,uk prime minister boris johnson says strongly disagrees supreme court ruling suspension parliament unlawful follow live updates,1,0,1
7123,"Sep 24, 2019",395.0,24.0,83.0,uk house commons speaker john bercow calls parliament return wednesday says welcomes supreme courts judgment follow live updates,1,0,0
7124,"Sep 24, 2019",855.0,82.0,386.0,boris johnsons advice queen suspend parliament unlawful uk supreme court says unanimous historic decision,1,1,1
7125,"Sep 24, 2019",655.0,71.0,693.0,60magnitude earthquake shook puerto rico striking coast island atlantic ocean,1,1,1
7126,"Sep 24, 2019",188.0,18.0,133.0,pharmaceutical company expands voluntary recall two blood pressure medications trace amounts potentially cancercausing impurity found testing,1,0,0
7127,"Sep 24, 2019",218.0,39.0,84.0,north carolina sheriff indicted allegations ignored encouraged plot kill one deputies suspended investigation,1,0,0
7128,"Sep 24, 2019",223.0,36.0,97.0,russian man federal authorities say played role largest theft customer data us financial institution history pleads guilty variety charges sentenced february,1,0,0
7129,"Sep 23, 2019",159.0,46.0,99.0,least 40 civilians attending wedding killed afghan military forces struck taliban hideout building adjacent ceremony,1,0,0
7130,"Sep 23, 2019",365.0,48.0,228.0,us army soldier discussed bombing major american news networks headquarters also named beto orourke possible target arrested weekend court documents show,1,0,0
7131,"Sep 23, 2019",285.0,51.0,190.0,mysterious illness thought sonic attack hit us canadian diplomats 2016 havana cuba likely connected insecticides sprayed fight zika virus new study says,1,0,0
7132,"Sep 23, 2019",222.0,83.0,72.0,democratic national committee raising bar candidates get debate stage november,1,0,1
7133,"Sep 23, 2019",333.0,52.0,279.0,former nba player andre emmett 37 shot killed monday morning dallas altercation front house police say,1,0,0
7134,"Sep 23, 2019",311.0,154.0,102.0,iranian president rouhani meet us president trump un countrys foreign minister said,1,0,1
7135,"Sep 23, 2019",13500.0,2900.0,4300.0,climate activist greta thunberg 15 young people file human rights complaint united nations five countries climate crisis,1,0,2
7136,"Sep 23, 2019",480.0,113.0,117.0,climate change activists block key intersections across washington snarling many peoples morning commute,1,0,1
7137,"Sep 23, 2019",438.0,37.0,84.0,fleabag wins big comedy category game thrones takes top drama prize billy porter makes history emmys,1,0,0
7138,"Sep 22, 2019",259.0,54.0,135.0,police say overdose deaths pittsburgh apartment isolated location victims wearing orange wrist bands stoking initial concerns widespread health emergency,1,0,0
7139,"Sep 22, 2019",301.0,116.0,264.0,three people dead four others hospitalized pittsburgh police calling medical situation victims wearing orange wrist bands,1,0,1
7140,"Sep 22, 2019",274.0,21.0,120.0,new york city fire department responding allhands fire near times square manhattan currently reports injuries,1,0,0
7141,"Sep 22, 2019",194.0,45.0,201.0,tropical storm karen sustained winds 40 mph forms east windward islands tropical storm warning issued trinidad tobago along grenada dependencies,1,0,0
7142,"Sep 22, 2019",285.0,76.0,223.0,police searching shooter left six people wounded two critically downtown indianapolis,1,0,1
7143,"Sep 22, 2019",1200.0,186.0,359.0,elizabeth warren surges iowa first choice 22 likely caucusgoers joe biden’s support fades 20 cnndes moines register poll finds,1,0,2
7144,"Sep 21, 2019",411.0,39.0,305.0,dozens people injured 56magnitude earthquake struck along albanias central coast,1,0,0
7145,"Sep 21, 2019",274.0,72.0,147.0,chicago police officer surgery shot morning shooter loose authorities say,1,0,1
7146,"Sep 21, 2019",267.0,94.0,230.0,least one person opened fire south carolina bar early saturday killing two injuring eight others fleeing authorities say,1,0,1
7147,"Sep 21, 2019",271.0,51.0,143.0,paris police use tear gas prevent yellow vest protesters gathering 45th weekend,1,0,0
7148,"Sep 20, 2019",599.0,149.0,434.0,thirteen us marines charged involvement human smuggling operations marine corps says,1,0,1
7149,"Sep 20, 2019",537.0,135.0,274.0,new england patriots say released wide receiver antonio brown sued allegations rape sexual assault brown denies accusations,1,0,1
7150,"Sep 20, 2019",277.0,47.0,235.0,least four people killed bus involved crash near utahs bryce canyon national park officials say,1,0,0
7151,"Sep 20, 2019",1000.0,199.0,575.0,walmart says stop selling ecigarettes number deaths tied vaping grows decision also applies sams club warehouse stores,1,0,2
7152,"Sep 19, 2019",282.0,129.0,136.0,federal judge temporarily halts california law would force trump release tax returns qualify ballot,1,0,1
7153,"Sep 19, 2019",467.0,42.0,145.0,emily clyburn civil rights activist wife house majority whip rep jim clyburn dies 80,1,0,0
7154,"Sep 19, 2019",165.0,39.0,88.0,house passes shortterm funding bill avert government shutdown november still go senate signed trump,1,0,0
7155,"Sep 19, 2019",172.0,26.0,132.0,jerry strengthens category 1 hurricane tropical storm watches effect barbuda anguilla st maarten st martin st barthelemy saba st eustatius,1,0,0
7156,"Sep 19, 2019",158.0,36.0,158.0,weather service warning lifethreatening flash flooding parts southeastern texas jefferson county people gilbert lake estates told evacuate levee poised break follow live updates,1,0,0
7157,"Sep 19, 2019",740.0,393.0,508.0,trump sues try stop tax returns sent ny prosecutor,1,0,2
7158,"Sep 19, 2019",700.0,55.0,387.0,rainfall rates texas reaching high 5 6 inches per hour tropical depression imelda follow live updates,1,0,0
7159,"Sep 19, 2019",223.0,24.0,134.0,tropical depression imelda causing serious flash flooding counties north east houston deluges southeastern texas third straight day,1,0,0
