"listing_value","tweets_Name","tweets_Date","tweets_Replies","tweets_Retweets","tweets_Likes","tweets_Images","tweets_Text","tweets_imageURL","tweets_hrefURL","remove"
"","A French television network regained control of one of its 11 channels Thursday after a cyberattack crippled its broadcasts and social media accounts.","","12","368","320","https://pbs.twimg.com/card_img/1337143703580897280/b8EMiO4P?format=jpg&name=small","French network TV5Monde has regained control of 1 of its 11 channels after ""extremely powerful cyberattack.""","https://pbs.twimg.com/card_img/1337143703580897280/b8EMiO4P?format=jpg&name=small","http://t.co/ZH9rkAoWcT?amp=1","1"
"","cnn.com","","12","368","320","https://pbs.twimg.com/card_img/1337143703580897280/b8EMiO4P?format=jpg&name=small","French network TV5Monde has regained control of 1 of its 11 channels after ""extremely powerful cyberattack.""","https://pbs.twimg.com/card_img/1337143703580897280/b8EMiO4P?format=jpg&name=small","http://t.co/ZH9rkAoWcT?amp=1","1"
"","CNN Breaking News","Apr 9, 2015","87","738","350","https://pbs.twimg.com/card_img/1335829259605176323/OgO-KLgQ?format=jpg&name=small","Sabra recalls 30,000 cases of hummus over possible contamination with Listeria monocytogenes.","https://pbs.twimg.com/card_img/1335829259605176323/OgO-KLgQ?format=jpg&name=small","http://t.co/zrTKSMJfhW?amp=1","1"
"","Sabra hummus recalled over Listeria concerns - CNN","","87","738","350","https://pbs.twimg.com/card_img/1335829259605176323/OgO-KLgQ?format=jpg&name=small","Sabra recalls 30,000 cases of hummus over possible contamination with Listeria monocytogenes.","https://pbs.twimg.com/card_img/1335829259605176323/OgO-KLgQ?format=jpg&name=small","http://t.co/zrTKSMJfhW?amp=1","1"
"","Possible Listeria contamination has prompted Sabra Dipping Co. to recall 30,000 cases of hummus.","","87","738","350","https://pbs.twimg.com/card_img/1335829259605176323/OgO-KLgQ?format=jpg&name=small","Sabra recalls 30,000 cases of hummus over possible contamination with Listeria monocytogenes.","https://pbs.twimg.com/card_img/1335829259605176323/OgO-KLgQ?format=jpg&name=small","http://t.co/zrTKSMJfhW?amp=1","1"
"","cnn.com","","87","738","350","https://pbs.twimg.com/card_img/1335829259605176323/OgO-KLgQ?format=jpg&name=small","Sabra recalls 30,000 cases of hummus over possible contamination with Listeria monocytogenes.","https://pbs.twimg.com/card_img/1335829259605176323/OgO-KLgQ?format=jpg&name=small","http://t.co/zrTKSMJfhW?amp=1","1"
"","CNN Breaking News","Apr 9, 2015","21","293","258","","Tornadoes reported near Wichita, Kansas, as well as in the southwestern part of the state.","","","1"
"","Tornadoes hit Kansas, strong storms batter Missouri - CNN","","21","293","258","","Tornadoes reported near Wichita, Kansas, as well as in the southwestern part of the state.","","","1"
"","Tornado sirens blared Wednesday night in Kansas as several storms brought reports of twisters.","","21","293","258","","Tornadoes reported near Wichita, Kansas, as well as in the southwestern part of the state.","","","1"
"","cnn.com","","21","293","258","","Tornadoes reported near Wichita, Kansas, as well as in the southwestern part of the state.","","","1"
"","CNN Breaking News","Apr 9, 2015","8","136","201","https://pbs.twimg.com/card_img/1334866652224229377/_GFxztMT?format=jpg&name=small","Massachusetts man faces murder charges, authorities say, 4 days after another man's remains found in duffel bag.","https://pbs.twimg.com/card_img/1334866652224229377/_GFxztMT?format=jpg&name=small","http://t.co/Jnk9wQvhVF?amp=1","1"
"","Man faces murder charge for remains found in duffel bag - CNN","","8","136","201","https://pbs.twimg.com/card_img/1334866652224229377/_GFxztMT?format=jpg&name=small","Massachusetts man faces murder charges, authorities say, 4 days after another man's remains found in duffel bag.","https://pbs.twimg.com/card_img/1334866652224229377/_GFxztMT?format=jpg&name=small","http://t.co/Jnk9wQvhVF?amp=1","1"
"","Authorities charge Carlos Colina in connection with the discovery of human remains in a duffel bag in Cambridge, Massachusetts.","","8","136","201","https://pbs.twimg.com/card_img/1334866652224229377/_GFxztMT?format=jpg&name=small","Massachusetts man faces murder charges, authorities say, 4 days after another man's remains found in duffel bag.","https://pbs.twimg.com/card_img/1334866652224229377/_GFxztMT?format=jpg&name=small","http://t.co/Jnk9wQvhVF?amp=1","1"
"","cnn.com","","8","136","201","https://pbs.twimg.com/card_img/1334866652224229377/_GFxztMT?format=jpg&name=small","Massachusetts man faces murder charges, authorities say, 4 days after another man's remains found in duffel bag.","https://pbs.twimg.com/card_img/1334866652224229377/_GFxztMT?format=jpg&name=small","http://t.co/Jnk9wQvhVF?amp=1","1"
"","CNN Breaking News","Apr 9, 2015","62","388","383","https://pbs.twimg.com/card_img/1335640180808691713/5T9153xx?format=jpg&name=small","North Korea accused Mexico of illegally holding one of its cargo ships & demanded release of vessel and crew.","https://pbs.twimg.com/card_img/1335640180808691713/5T9153xx?format=jpg&name=small","http://t.co/8iKArCEPfo?amp=1","1"
"","North Korea to Mexico: Give us back our ship - CNN","","62","388","383","https://pbs.twimg.com/card_img/1335640180808691713/5T9153xx?format=jpg&name=small","North Korea accused Mexico of illegally holding one of its cargo ships & demanded release of vessel and crew.","https://pbs.twimg.com/card_img/1335640180808691713/5T9153xx?format=jpg&name=small","http://t.co/8iKArCEPfo?amp=1","1"
"","North Korea accused Mexico of illegally holding the Mu Du Bong cargo ship and demanded the release of the vessel and crew.","","62","388","383","https://pbs.twimg.com/card_img/1335640180808691713/5T9153xx?format=jpg&name=small","North Korea accused Mexico of illegally holding one of its cargo ships & demanded release of vessel and crew.","https://pbs.twimg.com/card_img/1335640180808691713/5T9153xx?format=jpg&name=small","http://t.co/8iKArCEPfo?amp=1","1"
"","cnn.com","","62","388","383","https://pbs.twimg.com/card_img/1335640180808691713/5T9153xx?format=jpg&name=small","North Korea accused Mexico of illegally holding one of its cargo ships & demanded release of vessel and crew.","https://pbs.twimg.com/card_img/1335640180808691713/5T9153xx?format=jpg&name=small","http://t.co/8iKArCEPfo?amp=1","1"
"","CNN Breaking News","Apr 9, 2015","32","434","436","https://pbs.twimg.com/card_img/1336663000250511360/kW4nwUWZ?format=jpg&name=small","Officials: State Department sent recommendation to White House that Cuba be removed from terrorism list.","https://pbs.twimg.com/card_img/1336663000250511360/kW4nwUWZ?format=jpg&name=small","http://t.co/kUFPFeJpAf?amp=1","1"
"","State Dept. recommends removing Cuba from terrorism list - CNNPolitics","","32","434","436","https://pbs.twimg.com/card_img/1336663000250511360/kW4nwUWZ?format=jpg&name=small","Officials: State Department sent recommendation to White House that Cuba be removed from terrorism list.","https://pbs.twimg.com/card_img/1336663000250511360/kW4nwUWZ?format=jpg&name=small","http://t.co/kUFPFeJpAf?amp=1","1"
"","The State Department has sent a recommendation to the White House that Cuba be removed from the State Sponsors of Terrorism List, paving the way for the White House to announce its intent to de-list...","","32","434","436","https://pbs.twimg.com/card_img/1336663000250511360/kW4nwUWZ?format=jpg&name=small","Officials: State Department sent recommendation to White House that Cuba be removed from terrorism list.","https://pbs.twimg.com/card_img/1336663000250511360/kW4nwUWZ?format=jpg&name=small","http://t.co/kUFPFeJpAf?amp=1","1"
"","cnn.com","","32","434","436","https://pbs.twimg.com/card_img/1336663000250511360/kW4nwUWZ?format=jpg&name=small","Officials: State Department sent recommendation to White House that Cuba be removed from terrorism list.","https://pbs.twimg.com/card_img/1336663000250511360/kW4nwUWZ?format=jpg&name=small","http://t.co/kUFPFeJpAf?amp=1","1"
"","CNN Breaking News","Apr 9, 2015","38","514","446","","President
@BarackObama
arrived in Kingston, Jamaica, on first leg of journey to the Summit of the Americas in Panama. http://cnn.it/1GqDffP","","","1"
"","CNN Breaking News","Apr 9, 2015","20","366","314","","Possible tornado hits Potosi, Missouri. http://cnn.it/1CqLjWz.","","","1"
"","Tornadoes hit Kansas, strong storms batter Missouri - CNN","","20","366","314","","Possible tornado hits Potosi, Missouri. http://cnn.it/1CqLjWz.","","","1"
"","Tornado sirens blared Wednesday night in Kansas as several storms brought reports of twisters.","","20","366","314","","Possible tornado hits Potosi, Missouri. http://cnn.it/1CqLjWz.","","","1"
"","cnn.com","","20","366","314","","Possible tornado hits Potosi, Missouri. http://cnn.it/1CqLjWz.","","","1"
"","CNN Breaking News","Apr 8, 2015","24","189","191","","Jury in murder trial for ex-NFLer Aaron Hernandez has been dismissed for the day. Deliberations resume Thursday. http://cnn.it/1aLiQVy.","","","1"
"","Aaron Hernandez trial: second full day of deliberations - CNN","","24","189","191","","Jury in murder trial for ex-NFLer Aaron Hernandez has been dismissed for the day. Deliberations resume Thursday. http://cnn.it/1aLiQVy.","","","1"
"","The Massachusetts jury in the murder trial for former New England Patriot Aaron Hernandez will enter its second full day of deliberations on Thursday.","","24","189","191","","Jury in murder trial for ex-NFLer Aaron Hernandez has been dismissed for the day. Deliberations resume Thursday. http://cnn.it/1aLiQVy.","","","1"
"","cnn.com","","24","189","191","","Jury in murder trial for ex-NFLer Aaron Hernandez has been dismissed for the day. Deliberations resume Thursday. http://cnn.it/1aLiQVy.","","","1"
"","CNN Breaking News","Apr 8, 2015","135","2.7K","2.6K","https://pbs.twimg.com/media/CCF0HOkXIAIDCnm?format=jpg&name=small","Remembering the victims. #BostonBombing http://cnn.it/1FCgPFh","","","1"
"","CNN Breaking News","Apr 8, 2015","23","311","335","https://pbs.twimg.com/profile_images/461553195622232064/ekjd7lEJ_mini.png","Date of penalty phase for Tsarnaev trial not set yet.","https://pbs.twimg.com/profile_images/461553195622232064/ekjd7lEJ_mini.png","","1"
"","U.S. Attorney MA","","","","","https://pbs.twimg.com/profile_images/461553195622232064/ekjd7lEJ_mini.png","Date of penalty phase for Tsarnaev trial not set yet.","https://pbs.twimg.com/profile_images/461553195622232064/ekjd7lEJ_mini.png","","1"
"","Apr 8, 2015","","23","311","335","https://pbs.twimg.com/profile_images/461553195622232064/ekjd7lEJ_mini.png","Date of penalty phase for Tsarnaev trial not set yet.","https://pbs.twimg.com/profile_images/461553195622232064/ekjd7lEJ_mini.png","","1"
"","CNN Breaking News","Apr 8, 2015","21","722","746","https://pbs.twimg.com/profile_images/742869407899209728/5hjtHJj0_mini.jpg","Dzhokhar #Tsarnaev stands with his arms folded, headed bowed, no eye-contact w/Jury. GUILTY on ALL 30 COUNTS","https://pbs.twimg.com/profile_images/742869407899209728/5hjtHJj0_mini.jpg","","1"
"","Deborah Feyerick","","","","","https://pbs.twimg.com/profile_images/742869407899209728/5hjtHJj0_mini.jpg","Dzhokhar #Tsarnaev stands with his arms folded, headed bowed, no eye-contact w/Jury. GUILTY on ALL 30 COUNTS","https://pbs.twimg.com/profile_images/742869407899209728/5hjtHJj0_mini.jpg","","1"
"","Apr 8, 2015","","21","722","746","https://pbs.twimg.com/profile_images/742869407899209728/5hjtHJj0_mini.jpg","Dzhokhar #Tsarnaev stands with his arms folded, headed bowed, no eye-contact w/Jury. GUILTY on ALL 30 COUNTS","https://pbs.twimg.com/profile_images/742869407899209728/5hjtHJj0_mini.jpg","","1"
"","CNN Breaking News","Apr 8, 2015","51","1.6K","1.2K","","Dzhokhar Tsarnaev has been found guilty on all 30 counts he faced. #BostonBombing Watch live http://CNN.it/go","","","1"
"","CNN Breaking News","Apr 8, 2015","121","1.8K","1.6K","https://pbs.twimg.com/media/CCFwS6VWIAAP0Zm?format=jpg&name=small","Jurors find Tsarnaev guilty on all counts that carry possible death penalty. http://cnn.it/1FCgPFh #BostonBombing","","","1"
"","CNN Breaking News","Apr 8, 2015","8","292","344","https://pbs.twimg.com/profile_images/857887762514673665/f5DTYGs-_mini.jpg","halfway thru reading of counts #Tsarnaev is fidgeting, rubbing his chin, scratching the back of his head, stilll not looking at the jury","https://pbs.twimg.com/profile_images/857887762514673665/f5DTYGs-_mini.jpg","","1"
"","Alexandra Field","","","","","https://pbs.twimg.com/profile_images/857887762514673665/f5DTYGs-_mini.jpg","halfway thru reading of counts #Tsarnaev is fidgeting, rubbing his chin, scratching the back of his head, stilll not looking at the jury","https://pbs.twimg.com/profile_images/857887762514673665/f5DTYGs-_mini.jpg","","1"
"","Apr 8, 2015","","8","292","344","https://pbs.twimg.com/profile_images/857887762514673665/f5DTYGs-_mini.jpg","halfway thru reading of counts #Tsarnaev is fidgeting, rubbing his chin, scratching the back of his head, stilll not looking at the jury","https://pbs.twimg.com/profile_images/857887762514673665/f5DTYGs-_mini.jpg","","1"
"","CNN Breaking News","Apr 8, 2015","59","1.3K","1.1K","https://pbs.twimg.com/media/CCFuy49W0AAYNVR?format=jpg&name=small","Jury finds Tsarnaev responsible for the deaths of Krystle Campbell, Martin Richard, Lingzi Lu and Sean Collier.","","","1"
"","CNN Breaking News","Apr 8, 2015","18","514","494","","So far, jurors have found Tsarnaev guilty of 10 of the 30 counts he faces. #BostonBombing http://CNN.it/go","","","1"
"","CNN Breaking News","Apr 8, 2015","10","272","288","https://pbs.twimg.com/profile_images/857887762514673665/f5DTYGs-_mini.jpg","survivors and family members of victims make no noise as each count is read, some of them actually on the edge of their seats. #tsarnaev","https://pbs.twimg.com/profile_images/857887762514673665/f5DTYGs-_mini.jpg","","1"
"","Alexandra Field","","","","","https://pbs.twimg.com/profile_images/857887762514673665/f5DTYGs-_mini.jpg","survivors and family members of victims make no noise as each count is read, some of them actually on the edge of their seats. #tsarnaev","https://pbs.twimg.com/profile_images/857887762514673665/f5DTYGs-_mini.jpg","","1"
"","Apr 8, 2015","","10","272","288","https://pbs.twimg.com/profile_images/857887762514673665/f5DTYGs-_mini.jpg","survivors and family members of victims make no noise as each count is read, some of them actually on the edge of their seats. #tsarnaev","https://pbs.twimg.com/profile_images/857887762514673665/f5DTYGs-_mini.jpg","","1"
"","CNN Breaking News","Apr 8, 2015","15","200","260","","From @AnnoCNN: Tsarnaev standing with his head bowed and hands clasped in front of him. http://CNN.it/go","","","1"
"","CNN Breaking News","Apr 8, 2015","132","2.1K","1.5K","https://pbs.twimg.com/media/CCFsLhpWAAAaurh?format=jpg&name=small","Dzhokhar Tsarnaev found guilty of first three counts. He's eligible for the death penalty. http://CNN.it/go","","","1"
"","CNN Breaking News","Apr 8, 2015","15","144","261","","The jury and Dzhokhar Tsarnaev have walked into the courtroom. Verdict expected soon. Watch live: http://CNN.it/go","","","1"
"","CNN Breaking News","Apr 8, 2015","43","500","418","","Jury in Boston Marathon bombing trial deliberated for 11.5 hours. Verdict expected to be read soon. Watch live http://cnn.it/go","","","1"
"","CNN Breaking News","Apr 8, 2015","65","492","341","https://pbs.twimg.com/media/CCFi3A-UoAAHZeN?format=png&name=small","Verdict reached in case against accused Boston Marathon bomber Dzhokhar Tsarnaev. http://cnn.it/1Jo51YA","","","1"
"","CNN Breaking News","Apr 8, 2015","33","519","347","https://pbs.twimg.com/card_img/1334865904845410305/fuLAd9ft?format=jpg&name=small","Indiana Pacers player stabbed outside NYC club; 2 Atlanta Hawks arrested for behavior at scene.","https://pbs.twimg.com/card_img/1334865904845410305/fuLAd9ft?format=jpg&name=small","http://t.co/OgFh0iJzvD?amp=1","1"
